_id;corrects_number;wrongs_number;user_id;device_id;stage;base;game_type;game;stars;t_start;t_stop;experience_earned;__v
5bf807f7293a990ba1fb2ee5;13;0;5bf8078a293a990ba1fb2dde;cdf79e71-fa0b-4055-89cf-dd89e6535bd6;blue;1;mathisis;1;3.0;1542981574343.0;1542981608320.0;303.0;0
5bf8080a293a990ba1fb2f04;12;1;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;mathisis;1;2.5;1542981584945.0;1542981623158.0;125.0;0
5bf80833293a990ba1fb2f6a;13;0;5bf8078a293a990ba1fb2dde;cdf79e71-fa0b-4055-89cf-dd89e6535bd6;blue;1;mathisis;2;3.0;1542981644652.0;1542981670560.0;287.0;0
5bf80843293a990ba1fb2f8b;9;3;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;focus;4;1.5;1542981650761.0;1542981682919.0;212.0;0
5bf8084a293a990ba1fb2fa4;13;0;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;mathisis;2;3.0;1542981664591.0;1542981694065.0;284.0;0
5bf80862293a990ba1fb2fcf;10;2;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;focus;4;2.0;1542981683089.0;1542981708833.0;282.0;0
5bf80873293a990ba1fb2fee;13;0;5bf8078a293a990ba1fb2dde;cdf79e71-fa0b-4055-89cf-dd89e6535bd6;blue;1;mathisis;3;3.0;1542981699837.0;1542981723307.0;315.0;0
5bf80882293a990ba1fb301f;11;1;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;focus;4;2.5;1542981709070.0;1542981736814.0;353.0;0
5bf80891293a990ba1fb3034;18;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;memoria;1;3.0;1542981650741.0;1542981698289.0;405.0;0
5bf80896293a990ba1fb3048;13;0;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;mathisis;3;3.0;1542981742508.0;1542981773775.0;309.0;0
5bf808b2293a990ba1fb306e;9;3;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;focus;4;1.5;1542981737008.0;1542981764079.0;212.0;0
5bf808bb293a990ba1fb3078;13;0;5bf8078a293a990ba1fb2dde;cdf79e71-fa0b-4055-89cf-dd89e6535bd6;blue;1;mathisis;4;3.0;1542981761969.0;1542981785496.0;285.0;0
5bf808e5293a990ba1fb30d7;24;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;memoria;2;3.0;1542981784444.0;1542981830067.0;406.0;0
5bf808ff293a990ba1fb3123;12;1;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;mathisis;4;2.5;1542981850133.0;1542981880623.0;125.0;0
5bf808ff293a990ba1fb3124;18;0;5bf8078a293a990ba1fb2dde;cdf79e71-fa0b-4055-89cf-dd89e6535bd6;blue;1;memoria;1;3.0;1542981828036.0;1542981881369.0;403.0;0
5bf8091b293a990ba1fb3146;9;3;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;focus;1;1.5;1542981868635.0;1542981898615.0;106.0;0
5bf80943293a990ba1fb3197;18;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;memoria;3;3.0;1542981875168.0;1542981920875.0;405.0;0
5bf80955293a990ba1fb31b0;12;0;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;focus;1;3.0;1542981898780.0;1542981926434.0;482.0;0
5bf80983293a990ba1fb31f3;13;0;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;mathisis;1;3.0;1542981932935.0;1542981960837.0;311.0;0
5bf8098e293a990ba1fb321b;0;13;5bf80906293a990ba1fb3130;4c979152-9a55-4bfb-89f6-5a0a0305d81f;blue;1;mathisis;1;0.0;1542981987333.0;1542982047862.0;0.0;0
5bf80992293a990ba1fb3229;13;0;5bf8091c293a990ba1fb3150;00f39ad9-e596-4aaf-98c7-96d5a523a6f0;blue;1;mathisis;1;3.0;1542981977033.0;1542982014655.0;293.0;0
5bf809a6293a990ba1fb325f;13;0;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;blue;1;mathisis;1;3.0;1542982001231.0;1542982045235.0;288.0;0
5bf809af293a990ba1fb3288;15;0;5bf7fc10293a990ba1fb171a;5a20a0f4-7ac6-4645-b322-e8ce9a9f775c;blue;1;reacton;3;3.0;1542982002567.0;1542982033116.0;368.0;0
5bf809c2293a990ba1fb32b7;0;13;5bf80906293a990ba1fb3130;4c979152-9a55-4bfb-89f6-5a0a0305d81f;blue;1;mathisis;1;0.0;1542982048271.0;1542982092152.0;0.0;0
5bf809e2293a990ba1fb331e;13;0;5bf8092e293a990ba1fb3176;83c245b7-1e6f-4a55-b94b-5531ba877125;blue;1;mathisis;1;3.0;1542982003989.0;1542982069449.0;286.0;0
5bf809e4293a990ba1fb3332;13;0;5bf8091c293a990ba1fb3150;00f39ad9-e596-4aaf-98c7-96d5a523a6f0;blue;1;mathisis;2;3.0;1542982064738.0;1542982099232.0;266.0;0
5bf809e7293a990ba1fb333c;12;0;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;focus;2;3.0;1542982069757.0;1542982105833.0;767.0;0
5bf809f4293a990ba1fb335b;13;0;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;mathisis;4;3.0;1542982045138.0;1542982072397.0;277.0;0
5bf809f6293a990ba1fb3366;12;1;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;blue;1;mathisis;2;2.5;1542982092648.0;1542982121274.0;125.0;0
5bf80a18293a990ba1fb338f;0;13;5bf80906293a990ba1fb3130;4c979152-9a55-4bfb-89f6-5a0a0305d81f;blue;1;mathisis;1;0.0;1542982129755.0;1542982173446.0;0.0;0
5bf80a18293a990ba1fb3392;15;0;5bf7fc10293a990ba1fb171a;5a20a0f4-7ac6-4645-b322-e8ce9a9f775c;blue;1;reacton;4;3.0;1542982093727.0;1542982131875.0;369.0;0
5bf80a4a293a990ba1fb33f2;11;1;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;focus;4;2.5;1542982151128.0;1542982187114.0;353.0;0
5bf80a52293a990ba1fb341e;6;0;5bf8092e293a990ba1fb3176;83c245b7-1e6f-4a55-b94b-5531ba877125;blue;1;focus;1;3.0;1542982122344.0;1542982168022.0;344.0;0
5bf80a59293a990ba1fb3430;18;0;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;memoria;1;3.0;1542982156152.0;1542982217529.0;405.0;0
5bf80a6e293a990ba1fb3460;12;0;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;focus;4;3.0;1542982187294.0;1542982214699.0;1075.0;0
5bf80a77293a990ba1fb346c;18;0;5bf8091c293a990ba1fb3150;00f39ad9-e596-4aaf-98c7-96d5a523a6f0;blue;1;memoria;1;3.0;1542982161840.0;1542982217885.0;404.0;0
5bf80a9f293a990ba1fb34ae;13;0;5bf80197293a990ba1fb2182;aefe6ac8-0863-443c-a338-6ff51672f775;blue;1;mathisis;2;3.0;1542982224554.0;1542982249694.0;281.0;0
5bf80abd293a990ba1fb34ee;6;0;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;blue;1;focus;1;3.0;1542982228227.0;1542982293107.0;345.0;0
5bf80add293a990ba1fb3540;10;0;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;reacton;1;3.0;1542982309952.0;1542982328246.0;485.0;0
5bf80ae1293a990ba1fb3550;4;2;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;focus;1;2.0;1542982270187.0;1542982310334.0;100.0;0
5bf80af5293a990ba1fb3576;6;0;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;focus;1;3.0;1542982310682.0;1542982340888.0;353.0;0
5bf80b0c293a990ba1fb3596;4;2;5bf8091c293a990ba1fb3150;00f39ad9-e596-4aaf-98c7-96d5a523a6f0;blue;1;focus;1;2.0;1542982346533.0;1542982387342.0;100.0;0
5bf80b12293a990ba1fb359d;13;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;mathisis;1;3.0;1542982342580.0;1542982387646.0;301.0;0
5bf80b2a293a990ba1fb35b8;12;1;5bf80906293a990ba1fb3130;4c979152-9a55-4bfb-89f6-5a0a0305d81f;blue;1;mathisis;1;2.5;1542982340735.0;1542982383287.0;125.0;0
5bf80b2d293a990ba1fb35c5;24;0;5bf80197293a990ba1fb2182;aefe6ac8-0863-443c-a338-6ff51672f775;blue;1;memoria;2;3.0;1542982315148.0;1542982372048.0;404.0;0
5bf80b40293a990ba1fb35e2;12;0;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;reacton;2;3.0;1542982416947.0;1542982449148.0;699.0;0
5bf80b68293a990ba1fb3610;13;0;5bf80906293a990ba1fb3130;4c979152-9a55-4bfb-89f6-5a0a0305d81f;blue;1;mathisis;1;3.0;1542982383538.0;1542982419774.0;303.0;0
5bf80b8a293a990ba1fb3653;16;4;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;reacton;3;1.0;1542982484587.0;1542982528689.0;116.0;0
5bf80b9d293a990ba1fb367f;18;0;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;blue;1;memoria;1;3.0;1542982483575.0;1542982554087.0;395.0;0
5bf80ba1293a990ba1fb3695;15;0;5bf8035a293a990ba1fb2593;d90ce4da-828b-4578-8250-ca6bec3c6773;blue;1;reacton;1;3.0;1542982494173.0;1542982531051.0;370.0;0
5bf80ba9293a990ba1fb369f;13;0;5bf80906293a990ba1fb3130;4c979152-9a55-4bfb-89f6-5a0a0305d81f;blue;1;mathisis;1;3.0;1542982429722.0;1542982463972.0;296.0;0
5bf80bd5293a990ba1fb36c3;20;0;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;reacton;3;3.0;1542982560985.0;1542982601595.0;909.0;0
5bf80c04293a990ba1fb370c;15;0;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;blue;1;reacton;1;3.0;1542982601118.0;1542982627761.0;371.0;0
5bf80c1d293a990ba1fb3726;20;0;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;reacton;4;3.0;1542982631947.0;1542982676561.0;1065.0;0
5bf80c3e293a990ba1fb3761;9;3;5bf7fc10293a990ba1fb171a;5a20a0f4-7ac6-4645-b322-e8ce9a9f775c;tournament_november;1;focus;1;1.5;1542982667101.0;1542982705960.0;106.0;0
5bf80c56293a990ba1fb3784;8;4;5bf80ba9293a990ba1fb3698;011b6bdd-3928-453f-bb87-32ce044d1e5f;tournament_november;1;focus;1;1.0;1542982678096.0;1542982740503.0;70.0;0
5bf80c65293a990ba1fb378e;10;2;5bf7fc10293a990ba1fb171a;5a20a0f4-7ac6-4645-b322-e8ce9a9f775c;tournament_november;1;focus;1;2.0;1542982706280.0;1542982738689.0;141.0;0
5bf80c8c293a990ba1fb37cd;11;1;5bf7fc10293a990ba1fb171a;5a20a0f4-7ac6-4645-b322-e8ce9a9f775c;tournament_november;1;focus;1;2.5;1542982738998.0;1542982767015.0;176.0;0
5bf80ce5293a990ba1fb3862;10;2;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;tournament_november;1;focus;1;2.0;1542982782419.0;1542982843086.0;141.0;0
5bf80ce5293a990ba1fb386c;24;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;memoria;4;3.0;1542982495244.0;1542982541545.0;406.0;0
5bf80ceb293a990ba1fb3878;18;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;memoria;3;3.0;1542982789384.0;1542982837524.0;408.0;0
5bf80d0a293a990ba1fb38a4;10;0;5bf7fc10293a990ba1fb171a;5a20a0f4-7ac6-4645-b322-e8ce9a9f775c;tournament_november;1;mathisis;1;3.0;1542982850120.0;1542982885980.0;421.0;0
5bf80d28293a990ba1fb38b3;30;0;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;memoria;1;3.0;1542982777916.0;1542982825303.0;515.0;0
5bf80d36293a990ba1fb38ce;18;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;memoria;1;3.0;1542982843778.0;1542982906509.0;406.0;0
5bf80d4e293a990ba1fb38f1;2;4;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;focus;1;0.5;1542982931544.0;1542982961634.0;25.0;0
5bf80d6a293a990ba1fb393a;11;1;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;tournament_november;1;focus;2;2.5;1542982914423.0;1542982945524.0;250.0;0
5bf80d78293a990ba1fb394b;6;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;focus;1;3.0;1542982961734.0;1542982988769.0;349.0;0
5bf80d8d293a990ba1fb396c;10;0;5bf7fc10293a990ba1fb171a;5a20a0f4-7ac6-4645-b322-e8ce9a9f775c;tournament_november;1;mathisis;2;3.0;1542982981177.0;1542983018605.0;530.0;0
5bf80d9d293a990ba1fb3984;24;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;memoria;4;3.0;1542982954727.0;1542983004688.0;407.0;0
5bf80dc8293a990ba1fb39cf;6;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;focus;2;3.0;1542983067682.0;1542983090734.0;350.0;0
5bf80e06293a990ba1fb3a2f;8;0;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;tournament_november;1;focus;3;3.0;1542983098071.0;1542983123035.0;948.0;0
5bf80e2d293a990ba1fb3a82;6;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;focus;3;3.0;1542983155278.0;1542983174470.0;354.0;0
5bf80e3a293a990ba1fb3a96;4;2;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;focus;1;2.0;1542983137213.0;1542983173304.0;100.0;0
5bf80e56293a990ba1fb3ac9;25;19;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;memoria;2;3.0;1542982982231.0;1542983035352.0;698.0;0
5bf80e57293a990ba1fb3ad9;6;0;5bf7fe5d293a990ba1fb1be2;7e5f181a-c540-4230-b5e6-97fc87383642;blue;1;focus;1;3.0;1542983173535.0;1542983198248.0;355.0;0
5bf80e71293a990ba1fb3b1e;11;1;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;tournament_november;1;focus;4;2.5;1542983191874.0;1542983231166.0;353.0;0
5bf80e81293a990ba1fb3b2c;6;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;focus;4;3.0;1542983244990.0;1542983265132.0;352.0;0
5bf80e9a293a990ba1fb3b71;12;1;5bf80ddc293a990ba1fb39fa;cac56470-95db-4be8-bf2a-66598604874d;blue;1;mathisis;1;2.5;1542983228950.0;1542983302872.0;125.0;0
5bf80ea2293a990ba1fb3b77;6;0;5bf80197293a990ba1fb2182;aefe6ac8-0863-443c-a338-6ff51672f775;blue;1;focus;2;3.0;1542983287673.0;1542983307861.0;356.0;0
5bf80ebf293a990ba1fb3bbb;13;0;5bf80ba9293a990ba1fb3698;011b6bdd-3928-453f-bb87-32ce044d1e5f;blue;1;mathisis;3;3.0;1542983297952.0;1542983322824.0;312.0;0
5bf80ee8293a990ba1fb3c2a;12;1;5bf80e18293a990ba1fb3a5c;B0586B1D-F297-45A9-AE79-44A657C65065;blue;1;mathisis;1;2.5;1542983285402.0;1542983321522.0;125.0;0
5bf80ee8293a990ba1fb3c2c;13;2;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;reacton;1;2.0;1542983313801.0;1542983342860.0;97.0;0
5bf80f0b293a990ba1fb3cad;12;1;5bf80e72293a990ba1fb3b22;3e3db05f-fba3-49b1-913b-50c7369a97e6;blue;1;mathisis;1;2.5;1542983372293.0;1542983407908.0;125.0;0
5bf80f0d293a990ba1fb3cb0;13;0;5bf80e18293a990ba1fb3a5c;B0586B1D-F297-45A9-AE79-44A657C65065;blue;1;mathisis;1;3.0;1542983321580.0;1542983344260.0;318.0;0
5bf80f0f293a990ba1fb3cb5;15;8;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;tournament_november;1;memoria;3;0.5;1542983333225.0;1542983383668.0;61.0;0
5bf80f12293a990ba1fb3ccc;12;1;5bf80ddc293a990ba1fb39fa;cac56470-95db-4be8-bf2a-66598604874d;blue;1;mathisis;2;2.5;1542983354245.0;1542983393242.0;125.0;0
5bf80f3a293a990ba1fb3d01;4;1;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;tournament_november;1;speedy;1;2.5;1542983319616.0;1542983355568.0;5.0;0
5bf80f61293a990ba1fb3d38;15;1;5bf7d70944ffd56c19ade525;441bb422-b540-4a2e-987c-cd79f4cf2e1d;blue;1;memoria;1;3.0;1542983383857.0;1542983426437.0;536.0;0
5bf80f86293a990ba1fb3d9c;13;0;5bf80e72293a990ba1fb3b22;3e3db05f-fba3-49b1-913b-50c7369a97e6;blue;1;mathisis;2;3.0;1542983510513.0;1542983535407.0;285.0;0
5bf80fb1293a990ba1fb3e0d;13;30;5bf80e46293a990ba1fb3ab4;886479e1-0b45-4b69-bde2-e4a503b24f2c;tournament_november;1;memoria;3;0.0;1542983425503.0;1542983501832.0;0.0;0
5bf80fdf293a990ba1fb3e6f;12;1;5bf80f7a293a990ba1fb3d82;e10d4a71-2131-4c6b-8055-ee9a0371fbc8;blue;1;mathisis;1;2.5;1542983589808.0;1542983641563.0;125.0;0
5bf80fe9293a990ba1fb3e8b;12;1;5bf7e6e144ffd56c19ae027b;a4405c69-f358-49bc-8bfa-eca1002f3589;blue;1;mathisis;1;2.5;1542983582750.0;1542983626097.0;125.0;0
5bf80fe9293a990ba1fb3e8d;18;0;5bf80ba9293a990ba1fb3698;011b6bdd-3928-453f-bb87-32ce044d1e5f;blue;1;memoria;1;3.0;1542983583160.0;1542983640807.0;401.0;0
5bf81003293a990ba1fb3eb8;15;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;reacton;3;3.0;1542983617171.0;1542983640652.0;372.0;0
5bf81008293a990ba1fb3ed1;13;0;5bf80f7a293a990ba1fb3d82;e10d4a71-2131-4c6b-8055-ee9a0371fbc8;blue;1;mathisis;1;3.0;1542983641791.0;1542983664371.0;313.0;0
5bf81036293a990ba1fb3f17;9;3;5bf80e46293a990ba1fb3ab4;886479e1-0b45-4b69-bde2-e4a503b24f2c;tournament_november;1;focus;1;1.5;1542983656910.0;1542983707203.0;106.0;0
5bf8103e293a990ba1fb3f2a;5;0;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;tournament_november;1;speedy;2;3.0;1542983542475.0;1542983567098.0;208.0;0
5bf81065293a990ba1fb3f63;15;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;1;reacton;4;3.0;1542983700185.0;1542983723773.0;373.0;0
5bf81078293a990ba1fb3f96;12;1;5bf80f7a293a990ba1fb3d82;e10d4a71-2131-4c6b-8055-ee9a0371fbc8;blue;1;mathisis;2;2.5;1542983715857.0;1542983747632.0;125.0;0
5bf81078293a990ba1fb3f97;6;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;focus;1;3.0;1542983745454.0;1542983785524.0;340.0;0
5bf81080293a990ba1fb3faa;11;1;5bf80e46293a990ba1fb3ab4;886479e1-0b45-4b69-bde2-e4a503b24f2c;tournament_november;1;focus;2;2.5;1542983745270.0;1542983776290.0;250.0;0
5bf81085293a990ba1fb3fc0;6;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;focus;1;3.0;1542983785870.0;1542983810789.0;355.0;0
5bf810aa293a990ba1fb3fdd;13;0;5bf80f7a293a990ba1fb3d82;e10d4a71-2131-4c6b-8055-ee9a0371fbc8;blue;1;mathisis;2;3.0;1542983747803.0;1542983770626.0;283.0;0
5bf810e7293a990ba1fb4024;15;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;reacton;1;3.0;1542983859147.0;1542983890025.0;371.0;0
5bf810e7293a990ba1fb4026;6;0;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;focus;2;3.0;1542983856518.0;1542983882747.0;354.0;0
5bf81127293a990ba1fb4069;5;1;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;focus;3;2.5;1542983944213.0;1542983966293.0;125.0;0
5bf8112d293a990ba1fb406e;5;0;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;tournament_november;1;speedy;3;3.0;1542983792915.0;1542983820941.0;277.0;0
5bf8112f293a990ba1fb4072;8;0;5bf80e46293a990ba1fb3ab4;886479e1-0b45-4b69-bde2-e4a503b24f2c;tournament_november;1;focus;3;3.0;1542983920350.0;1542983948565.0;940.0;0
5bf81130293a990ba1fb4078;15;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;reacton;2;3.0;1542983947116.0;1542983973958.0;371.0;0
5bf8113d293a990ba1fb4081;18;0;5bf80f7a293a990ba1fb3d82;e10d4a71-2131-4c6b-8055-ee9a0371fbc8;blue;1;memoria;1;3.0;1542983866885.0;1542983918488.0;406.0;0
5bf81143293a990ba1fb4087;6;0;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;focus;3;3.0;1542983966482.0;1542983988013.0;352.0;0
5bf81179293a990ba1fb40b0;5;0;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;tournament_november;1;speedy;3;3.0;1542983792915.0;1542983820941.0;277.0;0
5bf81179293a990ba1fb40b1;5;1;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;focus;2;2.5;1542984025061.0;1542984052232.0;125.0;0
5bf81179293a990ba1fb40b2;6;0;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;focus;4;3.0;1542984034096.0;1542984051500.0;355.0;0
5bf81192293a990ba1fb40c7;6;0;5bf80f7a293a990ba1fb3d82;e10d4a71-2131-4c6b-8055-ee9a0371fbc8;blue;1;focus;1;3.0;1542984015584.0;1542984050191.0;341.0;0
5bf8119f293a990ba1fb40d2;6;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;focus;2;3.0;1542984052535.0;1542984077043.0;356.0;0
5bf811bc293a990ba1fb40de;14;1;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;reacton;1;2.5;1542984076003.0;1542984099227.0;122.0;0
5bf811bf293a990ba1fb40ea;15;0;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;reacton;1;3.0;1542984099349.0;1542984121147.0;373.0;0
5bf811ee293a990ba1fb410b;30;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;2;memoria;1;3.0;1542983992924.0;1542984043018.0;566.0;0
5bf8120b293a990ba1fb412f;15;0;5bf80f7a293a990ba1fb3d82;e10d4a71-2131-4c6b-8055-ee9a0371fbc8;blue;1;reacton;1;3.0;1542984098094.0;1542984123179.0;371.0;0
5bf8121f293a990ba1fb4144;14;1;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;reacton;2;2.5;1542984176220.0;1542984207014.0;121.0;0
5bf8121f293a990ba1fb4145;12;0;5bf80e46293a990ba1fb3ab4;886479e1-0b45-4b69-bde2-e4a503b24f2c;tournament_november;1;focus;4;3.0;1542984143682.0;1542984176449.0;1060.0;0
5bf81240293a990ba1fb4161;15;0;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;reacton;1;3.0;1542984207143.0;1542984233430.0;374.0;0
5bf81248293a990ba1fb4168;6;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;focus;3;3.0;1542984220578.0;1542984240634.0;356.0;0
5bf81292293a990ba1fb419e;15;0;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;reacton;2;3.0;1542984286031.0;1542984310411.0;372.0;0
5bf81292293a990ba1fb41a1;6;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;focus;4;3.0;1542984293668.0;1542984313474.0;354.0;0
5bf812ef293a990ba1fb41e5;15;0;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;reacton;3;3.0;1542984399182.0;1542984420015.0;372.0;0
5bf81313293a990ba1fb4224;24;0;5bf80a18293a990ba1fb338b;3b8bde04-3b72-4234-bf2e-2f9d2bb544eb;blue;1;memoria;2;3.0;1542984390317.0;1542984452145.0;404.0;0
5bf81313293a990ba1fb4225;9;3;5bf80f7a293a990ba1fb3d82;e10d4a71-2131-4c6b-8055-ee9a0371fbc8;tournament_november;1;focus;1;1.5;1542984394780.0;1542984431224.0;106.0;0
5bf8131b293a990ba1fb4234;2;3;5bf8091b293a990ba1fb3142;85847cf7-9e91-4dd9-bcd7-56354e0b07b3;tournament_november;1;speedy;4;1.5;1542984118409.0;1542984166138.0;6.0;0
5bf81323293a990ba1fb423e;15;0;5bf7d74a44ffd56c19ade5cc;d0fbb696-1426-4ceb-911e-7fde96a34f0c;blue;1;reacton;4;3.0;1542984444732.0;1542984471811.0;370.0;0
5bf81332293a990ba1fb424c;36;0;5bf805f7293a990ba1fb2b41;DB273CBF-4012-4712-BC20-AE3472B093B4;blue;2;memoria;3;3.0;1542984376047.0;1542984427473.0;564.0;0
